Epoch,Total Epochs,Iteration,Total Iterations,Loss_D,Loss_G,D(x),D(G(z))_Real,D(G(z))_Fake
0,1000,0,32,1.444442629814148,3.1562724113464355,0.4630722999572754,0.4761730432510376,0.043913036584854126
1,1000,0,32,0.007127033546566963,7.616735935211182,0.996532678604126,0.003613766748458147,0.000705876387655735
2,1000,0,32,0.004735408816486597,7.545960903167725,0.9984430074691772,0.003167432267218828,0.0005975509411655366
3,1000,0,32,0.002650842536240816,8.167423248291016,0.9994701147079468,0.002117952797561884,0.00029682170134037733
4,1000,0,32,0.6178324818611145,19.965682983398438,0.9998805522918701,0.4254441559314728,2.2142123690116478e-09
5,1000,0,32,0.031576551496982574,12.557162284851074,0.9772067070007324,3.932809704565443e-06,4.790696038980968e-06
6,1000,0,32,0.018131747841835022,9.32972240447998,0.9937871694564819,0.011283691972494125,0.00012410999624989927
7,1000,0,32,0.0063653141260147095,7.117817401885986,0.9992992877960205,0.005633357912302017,0.001152461627498269
8,1000,0,32,0.016379009932279587,8.968463897705078,0.996745228767395,0.01289193332195282,0.00019317938131280243
9,1000,0,32,0.025287123396992683,8.05451774597168,0.9994407892227173,0.023301824927330017,0.0008553470834158361
10,1000,0,32,0.029741320759058,5.82942008972168,0.9870131015777588,0.016018282622098923,0.004213240463286638
11,1000,0,32,0.023220395669341087,6.3109049797058105,0.9968969225883484,0.019876915961503983,0.001955458428710699
12,1000,0,32,2.6239569187164307,5.101380825042725,0.21051889657974243,1.375455849483842e-05,0.03441793471574783
13,1000,0,32,0.24773944914340973,4.216817378997803,0.9055886268615723,0.11391744762659073,0.016656655818223953
14,1000,0,32,0.1879681497812271,1.873840093612671,0.8822207450866699,0.04252742975950241,0.18579375743865967
15,1000,0,32,0.2022821009159088,4.0069122314453125,0.9559377431869507,0.13522714376449585,0.031442075967788696
16,1000,0,32,0.4495687186717987,8.746448516845703,0.9609256982803345,0.2906497120857239,0.00025355900288559496
17,1000,0,32,0.3547952473163605,4.54593563079834,0.8944051861763,0.1785796880722046,0.029274169355630875
18,1000,0,32,0.17516139149665833,5.0413408279418945,0.9633331894874573,0.11922502517700195,0.011202959343791008
19,1000,0,32,0.12754015624523163,5.5654144287109375,0.9484673738479614,0.052657924592494965,0.012069690972566605
20,1000,0,32,0.1840049773454666,6.154094696044922,0.9494801163673401,0.11308562755584717,0.0038313036784529686
21,1000,0,32,0.8485136032104492,4.119335651397705,0.5812593698501587,0.0026102084666490555,0.029626969248056412
22,1000,0,32,0.2351653128862381,3.2873051166534424,0.9612107872962952,0.1624687761068344,0.06107368320226669
23,1000,0,32,0.19075080752372742,4.4557013511657715,0.9587628245353699,0.11120343953371048,0.030756857246160507
24,1000,0,32,0.37853479385375977,5.139715194702148,0.8813621401786804,0.19363418221473694,0.01038764975965023
25,1000,0,32,0.33119893074035645,4.5986833572387695,0.9570196270942688,0.1797070950269699,0.020160585641860962
26,1000,0,32,0.17402341961860657,5.246732711791992,0.877663254737854,0.033220209181308746,0.04209347814321518
27,1000,0,32,0.13866913318634033,4.8272318840026855,0.9563714265823364,0.084091916680336,0.015341558493673801
28,1000,0,32,0.13313835859298706,5.163498401641846,0.9185956120491028,0.028572741895914078,0.012478746473789215
29,1000,0,32,0.5503191947937012,4.335899353027344,0.9261484742164612,0.311079204082489,0.03512929379940033
30,1000,0,32,0.48575571179389954,5.715956687927246,0.9566879868507385,0.27023017406463623,0.008329801261425018
31,1000,0,32,0.09898553788661957,5.972733974456787,0.926896870136261,0.01898941956460476,0.022740092128515244
32,1000,0,32,0.1575610637664795,3.336209297180176,0.9196391105651855,0.05954822897911072,0.0675690695643425
33,1000,0,32,0.31080496311187744,5.579394817352295,0.9273771047592163,0.18485504388809204,0.012391947209835052
34,1000,0,32,0.20059998333454132,4.168970108032227,0.896064281463623,0.0708780437707901,0.03750195354223251
35,1000,0,32,0.15835712850093842,3.620656967163086,0.9066568613052368,0.04441782459616661,0.04174523055553436
36,1000,0,32,0.21344886720180511,3.6165411472320557,0.8663219809532166,0.037879157811403275,0.058335356414318085
37,1000,0,32,0.07803124189376831,5.728403091430664,0.938948929309845,0.011589240282773972,0.010099180974066257
