Epoch,Total Epochs,Iteration,Total Iterations,Loss_D,Loss_G,D(x),D(G(z))_Real,D(G(z))_Fake
0,10,0,124,1.2731764316558838,4.009756088256836,0.6246315836906433,0.5445442199707031,0.018731245771050453
0,10,50,124,0.0011773775331676006,7.73107385635376,0.9998096227645874,0.0009863217128440738,0.0004946955596096814
0,10,100,124,0.0013064859667792916,7.900014400482178,0.9996297359466553,0.0009354363428428769,0.0003811291535384953
1,10,0,124,0.001083217328414321,8.142324447631836,0.9996304512023926,0.0007131777238100767,0.00029616945539601147
1,10,50,124,0.0004907900583930314,8.489008903503418,0.9999058246612549,0.0003965612268075347,0.00020683328330051154
1,10,100,124,0.0005085120792500675,8.657073974609375,0.9998530745506287,0.00036144035402685404,0.00017485686112195253
2,10,0,124,0.0008051599143072963,8.962890625,0.9998340606689453,0.0006389425834640861,0.00013063954247627407
2,10,50,124,0.018199775367975235,9.700660705566406,0.9832776784896851,8.440868987236172e-05,6.135316652944311e-05
2,10,100,124,0.018912959843873978,5.945438385009766,0.9992634057998657,0.018008051440119743,0.0026346505619585514
3,10,0,124,0.02420256845653057,6.451035499572754,0.9984151124954224,0.022356374189257622,0.0015890728682279587
3,10,50,124,0.017454123124480247,6.298248291015625,0.9860312938690186,0.0031368653289973736,0.002029206370934844
3,10,100,124,1.0453723669052124,1.4412024021148682,0.43567943572998047,0.10392683744430542,0.2548117935657501
4,10,0,124,0.546633780002594,1.2238059043884277,0.7540438175201416,0.1827782243490219,0.3218687176704407
4,10,50,124,0.48252183198928833,4.961034774780273,0.8926641941070557,0.28493186831474304,0.01110889296978712
4,10,100,124,0.22938399016857147,3.9143729209899902,0.8641551733016968,0.0525396503508091,0.032778091728687286
5,10,0,124,0.23371362686157227,3.6278798580169678,0.8723738193511963,0.0712360292673111,0.04933427274227142
5,10,50,124,0.32845354080200195,4.758915424346924,0.9031326770782471,0.17332172393798828,0.013472523540258408
5,10,100,124,0.4803357720375061,8.882465362548828,0.9777138829231262,0.3341197371482849,0.0002525320160202682
6,10,0,124,0.30266210436820984,5.628270149230957,0.8887378573417664,0.14562462270259857,0.005676355678588152
6,10,50,124,0.9454103112220764,7.606424331665039,0.993915855884552,0.5369472503662109,0.001013466389849782
6,10,100,124,0.4708216190338135,3.6717214584350586,0.984900176525116,0.3127095401287079,0.04900938272476196
7,10,0,124,1.061686635017395,1.3058444261550903,0.46088340878486633,0.017743954434990883,0.3269674777984619
7,10,50,124,0.2249130755662918,3.069371223449707,0.8684061765670776,0.06803236901760101,0.08083433657884598
7,10,100,124,0.3564683198928833,4.016361713409424,0.9180365204811096,0.20876404643058777,0.025263911113142967
8,10,0,124,0.44399893283843994,3.9313788414001465,0.7900387048721313,0.090616874396801,0.03019816055893898
8,10,50,124,0.3219299912452698,4.135433673858643,0.898493766784668,0.14681106805801392,0.02252507396042347
8,10,100,124,1.014037847518921,1.961968183517456,0.4985797107219696,0.00793365202844143,0.17569799721240997
9,10,0,124,0.16145652532577515,5.077334403991699,0.9771900177001953,0.11479266732931137,0.016187693923711777
9,10,50,124,0.15029075741767883,4.571186065673828,0.8969684839248657,0.02978367730975151,0.01661670207977295
9,10,100,124,0.15757644176483154,4.257609844207764,0.9371805191040039,0.08210467547178268,0.021386217325925827
