image_name,lpips_score
1-51.png,0.3879
1-47.png,0.4002
1-52.png,0.3862
1-46.png,0.4018
1-21.png,0.3692
1-35.png,0.3582
1-09.png,0.4188
1-08.png,0.4246
1-34.png,0.3634
1-20.png,0.3723
1-36.png,0.3635
1-22.png,0.3669
1-23.png,0.3658
1-37.png,0.3728
1-33.png,0.3593
1-27.png,0.3640
1-26.png,0.3604
1-32.png,0.3579
1-18.png,0.3799
1-24.png,0.3628
1-30.png,0.3457
1-31.png,0.3524
1-25.png,0.3607
1-19.png,0.3787
1-14.png,0.3921
1-28.png,0.3561
1-29.png,0.3526
1-15.png,0.3843
1-01.png,0.4273
1-17.png,0.3839
1-03.png,0.4234
1-02.png,0.4293
1-16.png,0.3810
1-12.png,0.4044
1-06.png,0.4364
1-07.png,0.4304
1-13.png,0.4001
1-39.png,0.3798
1-05.png,0.4302
1-11.png,0.4099
1-10.png,0.4146
1-04.png,0.4247
1-38.png,0.3782
1-48.png,0.3993
1-49.png,0.3994
1-42.png,0.3981
1-43.png,0.4109
1-41.png,0.3847
1-40.png,0.3914
1-50.png,0.4037
1-44.png,0.4129
1-45.png,0.4074
1-51.png,0.4063
1-47.png,0.3945
1-52.png,0.4070
1-46.png,0.3983
1-21.png,0.3654
1-35.png,0.3718
1-09.png,0.4176
1-08.png,0.4232
1-34.png,0.3697
1-20.png,0.3688
1-36.png,0.3707
1-22.png,0.3648
1-23.png,0.3691
1-37.png,0.3807
1-33.png,0.3666
1-27.png,0.3632
1-26.png,0.3657
1-32.png,0.3604
1-18.png,0.3757
1-24.png,0.3661
1-30.png,0.3602
1-31.png,0.3536
1-25.png,0.3649
1-19.png,0.3737
1-14.png,0.3923
1-28.png,0.3539
1-29.png,0.3582
1-15.png,0.3853
1-01.png,0.4335
1-17.png,0.3790
1-03.png,0.4347
1-02.png,0.4338
1-16.png,0.3799
1-12.png,0.4108
1-06.png,0.4414
1-07.png,0.4314
1-13.png,0.3986
1-39.png,0.3876
1-05.png,0.4395
1-11.png,0.4097
1-10.png,0.4117
1-04.png,0.4374
1-38.png,0.3895
1-48.png,0.4044
1-49.png,0.4099
1-1.png,0.4225
1-42.png,0.3755
1-56.png,0.4106
1-57.png,0.4112
1-43.png,0.3822
1-55.png,0.4083
1-41.png,0.3802
1-40.png,0.3766
1-54.png,0.3984
1-50.png,0.3944
1-44.png,0.3873
1-45.png,0.3915
1-51.png,0.3923
1-47.png,0.3886
1-53.png,0.4035
1-52.png,0.4074
1-46.png,0.4015
1-21.png,0.3526
1-35.png,0.3529
1-09.png,0.4208
1-08.png,0.4291
1-34.png,0.3467
1-20.png,0.3603
1-36.png,0.3478
1-22.png,0.3570
1-23.png,0.3583
1-37.png,0.3562
1-33.png,0.3502
1-27.png,0.3457
1-26.png,0.3537
1-32.png,0.3306
1-18.png,0.3669
1-24.png,0.3576
1-30.png,0.3361
1-31.png,0.3298
1-25.png,0.3534
1-19.png,0.3625
1-14.png,0.3908
1-28.png,0.3435
1-29.png,0.3382
1-15.png,0.3857
1-01.png,0.4510
1-17.png,0.3743
1-03.png,0.4375
1-02.png,0.4447
1-16.png,0.3783
1-12.png,0.4122
1-06.png,0.4356
1-07.png,0.4344
1-13.png,0.4018
1-39.png,0.3743
1-05.png,0.4373
1-11.png,0.4171
1-10.png,0.4234
1-04.png,0.4396
1-38.png,0.3647
1-48.png,0.3902
1-49.png,0.3989
1-42.png,0.3711
1-56.png,0.4003
1-57.png,0.3996
1-43.png,0.3760
1-55.png,0.3933
1-41.png,0.3708
1-40.png,0.3677
1-54.png,0.3975
1-50.png,0.3854
1-44.png,0.3803
1-45.png,0.3890
1-51.png,0.3882
1-47.png,0.3951
1-53.png,0.3859
1-52.png,0.3907
1-46.png,0.3917
1-21.png,0.3504
1-35.png,0.3411
1-09.png,0.4181
1-08.png,0.4277
1-34.png,0.3360
1-20.png,0.3554
1-36.png,0.3414
1-22.png,0.3493
1-23.png,0.3545
1-37.png,0.3489
1-33.png,0.3389
1-27.png,0.3387
1-26.png,0.3414
1-32.png,0.3322
1-18.png,0.3660
1-24.png,0.3511
1-30.png,0.3278
1-31.png,0.3272
1-25.png,0.3452
1-19.png,0.3624
1-14.png,0.3861
1-28.png,0.3407
1-29.png,0.3358
1-15.png,0.3862
1-01.png,0.4434
1-17.png,0.3713
1-03.png,0.4274
1-02.png,0.4374
1-16.png,0.3776
1-12.png,0.4080
1-06.png,0.4293
1-07.png,0.4348
1-13.png,0.3961
1-39.png,0.3595
1-05.png,0.4272
1-11.png,0.4112
1-10.png,0.4125
1-04.png,0.4254
1-38.png,0.3530
1-48.png,0.3922
1-49.png,0.3901
1-21.png,0.3529
1-09.png,0.3732
1-08.png,0.3758
1-20.png,0.3487
1-22.png,0.3761
1-23.png,0.3803
1-27.png,0.3859
1-26.png,0.3864
1-18.png,0.3275
1-24.png,0.3818
1-25.png,0.3880
1-19.png,0.3331
1-14.png,0.3457
1-15.png,0.3384
1-01.png,0.4309
1-17.png,0.3263
1-03.png,0.4236
1-02.png,0.4322
1-16.png,0.3283
1-12.png,0.3480
1-06.png,0.3862
1-07.png,0.3771
1-13.png,0.3507
1-05.png,0.3941
1-11.png,0.3522
1-10.png,0.3593
1-04.png,0.4111
1-21.png,0.3187
1-09.png,0.3639
1-08.png,0.3734
1-20.png,0.3214
1-22.png,0.3091
1-23.png,0.3107
1-27.png,0.3227
1-26.png,0.3217
1-18.png,0.3306
1-24.png,0.3140
1-25.png,0.3111
1-19.png,0.3339
1-14.png,0.3504
1-15.png,0.3468
1-01.png,0.4050
1-17.png,0.3293
1-03.png,0.4049
1-02.png,0.4090
1-16.png,0.3344
1-12.png,0.3507
1-06.png,0.3955
1-07.png,0.3878
1-13.png,0.3518
1-05.png,0.3956
1-11.png,0.3553
1-10.png,0.3608
1-04.png,0.4032
1-42.png,0.3528
1-43.png,0.3614
1-41.png,0.3476
1-40.png,0.3462
1-54.png,0.3834
1-50.png,0.3772
1-44.png,0.3713
1-45.png,0.3734
1-51.png,0.3802
1-47.png,0.3784
1-53.png,0.3812
1-52.png,0.3797
1-46.png,0.3745
1-21.png,0.3547
1-35.png,0.3252
1-09.png,0.3925
1-08.png,0.3978
1-34.png,0.3211
1-20.png,0.3586
1-36.png,0.3290
1-22.png,0.3530
1-23.png,0.3536
1-37.png,0.3311
1-33.png,0.3229
1-27.png,0.3484
1-26.png,0.3508
1-32.png,0.3252
1-18.png,0.3750
1-24.png,0.3488
1-30.png,0.3333
1-31.png,0.3265
1-25.png,0.3495
1-19.png,0.3622
1-14.png,0.3838
1-28.png,0.3411
1-29.png,0.3400
1-15.png,0.3789
1-01.png,0.4303
1-17.png,0.3763
1-03.png,0.4239
1-02.png,0.4277
1-16.png,0.3769
1-12.png,0.3813
1-06.png,0.4121
1-07.png,0.4039
1-13.png,0.3850
1-39.png,0.3410
1-05.png,0.4196
1-11.png,0.3853
1-10.png,0.3896
1-04.png,0.4207
1-38.png,0.3318
1-48.png,0.3805
1-49.png,0.3816
1-42.png,0.3410
1-56.png,0.3680
1-57.png,0.3728
1-43.png,0.3388
1-55.png,0.3665
1-41.png,0.3401
1-40.png,0.3385
1-54.png,0.3652
1-50.png,0.3547
1-44.png,0.3379
1-45.png,0.3414
1-51.png,0.3602
1-47.png,0.3437
1-53.png,0.3658
1-52.png,0.3650
1-46.png,0.3442
1-21.png,0.3540
1-35.png,0.3392
1-09.png,0.3860
1-08.png,0.3875
1-34.png,0.3345
1-20.png,0.3547
1-36.png,0.3403
1-22.png,0.3534
1-23.png,0.3529
1-37.png,0.3321
1-33.png,0.3290
1-27.png,0.3465
1-26.png,0.3553
1-32.png,0.3344
1-18.png,0.3554
1-24.png,0.3530
1-30.png,0.3437
1-31.png,0.3410
1-25.png,0.3566
1-19.png,0.3566
1-14.png,0.3697
1-28.png,0.3496
1-29.png,0.3438
1-15.png,0.3692
1-01.png,0.3990
1-17.png,0.3593
1-03.png,0.3890
1-02.png,0.3918
1-16.png,0.3646
1-12.png,0.3782
1-06.png,0.3908
1-07.png,0.3868
1-13.png,0.3748
1-39.png,0.3387
1-05.png,0.3900
1-11.png,0.3833
1-10.png,0.3830
1-04.png,0.3910
1-38.png,0.3338
1-63.png,0.3748
1-62.png,0.3743
1-60.png,0.3718
1-48.png,0.3453
1-49.png,0.3504
1-61.png,0.3721
1-59.png,0.3748
1-65.png,0.3755
1-64.png,0.3751
1-58.png,0.3750
1-66.png,0.3736
1-1.png,0.4198
1-1.png,0.4282
1-42.png,0.3374
1-56.png,0.3639
1-57.png,0.3683
1-43.png,0.3357
1-55.png,0.3618
1-41.png,0.3364
1-40.png,0.3339
1-54.png,0.3613
1-50.png,0.3523
1-44.png,0.3366
1-45.png,0.3384
1-51.png,0.3560
1-47.png,0.3421
1-53.png,0.3597
1-52.png,0.3599
1-46.png,0.3414
1-21.png,0.3531
1-35.png,0.3357
1-09.png,0.3859
1-08.png,0.3860
1-34.png,0.3313
1-20.png,0.3546
1-36.png,0.3347
1-22.png,0.3535
1-23.png,0.3532
1-37.png,0.3341
1-33.png,0.3270
1-27.png,0.3452
1-26.png,0.3526
1-32.png,0.3310
1-18.png,0.3593
1-24.png,0.3521
1-30.png,0.3400
1-31.png,0.3362
1-25.png,0.3546
1-19.png,0.3591
1-14.png,0.3733
1-28.png,0.3462
1-29.png,0.3431
1-15.png,0.3725
1-01.png,0.3964
1-17.png,0.3621
1-03.png,0.3870
1-02.png,0.3881
1-16.png,0.3677
1-12.png,0.3786
1-06.png,0.3905
1-07.png,0.3844
1-13.png,0.3775
1-39.png,0.3344
1-05.png,0.3880
1-11.png,0.3824
1-10.png,0.3836
1-04.png,0.3883
1-38.png,0.3344
1-63.png,0.3712
1-62.png,0.3698
1-60.png,0.3686
1-48.png,0.3451
1-49.png,0.3480
1-61.png,0.3670
1-59.png,0.3699
1-65.png,0.3721
1-64.png,0.3720
1-58.png,0.3697
1-66.png,0.3700
1-1.png,0.4263
1-1.png,0.4141
1-42.png,0.3772
1-56.png,0.4298
1-43.png,0.3776
1-55.png,0.4322
1-41.png,0.3763
1-40.png,0.3723
1-54.png,0.4248
1-50.png,0.4142
1-44.png,0.3881
1-45.png,0.3955
1-51.png,0.4171
1-47.png,0.3955
1-53.png,0.4159
1-52.png,0.4222
1-46.png,0.3981
1-21.png,0.3686
1-35.png,0.3588
1-09.png,0.4114
1-08.png,0.4114
1-34.png,0.3526
1-20.png,0.3700
1-36.png,0.3576
1-22.png,0.3597
1-23.png,0.3616
1-37.png,0.3609
1-33.png,0.3461
1-27.png,0.3504
1-26.png,0.3552
1-32.png,0.3448
1-18.png,0.3753
1-24.png,0.3531
1-30.png,0.3398
1-31.png,0.3429
1-25.png,0.3550
1-19.png,0.3713
1-14.png,0.3909
1-28.png,0.3472
1-29.png,0.3369
1-15.png,0.3880
1-01.png,0.4253
1-17.png,0.3812
1-03.png,0.4213
1-02.png,0.4197
1-16.png,0.3832
1-12.png,0.3985
1-06.png,0.4246
1-07.png,0.4122
1-13.png,0.3976
1-39.png,0.3709
1-05.png,0.4299
1-11.png,0.4045
1-10.png,0.4038
1-04.png,0.4264
1-38.png,0.3626
1-48.png,0.4065
1-49.png,0.4064
1-2.png,0.4320
1-1.png,0.4337
1-42.png,0.3779
1-56.png,0.4380
1-43.png,0.3761
1-55.png,0.4417
1-41.png,0.3779
1-40.png,0.3740
1-54.png,0.4414
1-50.png,0.4146
1-44.png,0.3910
1-45.png,0.3898
1-51.png,0.4130
1-47.png,0.3995
1-53.png,0.4299
1-52.png,0.4289
1-46.png,0.3965
1-21.png,0.3670
1-35.png,0.3610
1-09.png,0.4228
1-08.png,0.4228
1-34.png,0.3533
1-20.png,0.3710
1-36.png,0.3613
1-22.png,0.3605
1-23.png,0.3619
1-37.png,0.3616
1-33.png,0.3482
1-27.png,0.3509
1-26.png,0.3572
1-32.png,0.3481
1-18.png,0.3771
1-24.png,0.3557
1-30.png,0.3428
1-31.png,0.3535
1-25.png,0.3555
1-19.png,0.3711
1-14.png,0.3935
1-28.png,0.3446
1-29.png,0.3426
1-15.png,0.3882
1-01.png,0.4402
1-17.png,0.3820
1-03.png,0.4343
1-02.png,0.4334
1-16.png,0.3853
1-12.png,0.4053
1-06.png,0.4366
1-07.png,0.4248
1-13.png,0.4031
1-39.png,0.3751
1-05.png,0.4420
1-11.png,0.4102
1-10.png,0.4114
1-04.png,0.4379
1-38.png,0.3671
1-48.png,0.4047
1-49.png,0.4040
1-42.png,0.3472
1-56.png,0.3960
1-57.png,0.3941
1-43.png,0.3494
1-55.png,0.4031
1-41.png,0.3453
1-40.png,0.3420
1-54.png,0.4036
1-50.png,0.3896
1-44.png,0.3660
1-45.png,0.3653
1-51.png,0.3927
1-47.png,0.3788
1-53.png,0.4013
1-52.png,0.4039
1-46.png,0.3645
1-21.png,0.3571
1-35.png,0.3262
1-09.png,0.4067
1-08.png,0.4146
1-34.png,0.3215
1-20.png,0.3588
1-36.png,0.3317
1-22.png,0.3491
1-23.png,0.3454
1-37.png,0.3345
1-33.png,0.3207
1-27.png,0.3387
1-26.png,0.3359
1-32.png,0.3273
1-18.png,0.3671
1-24.png,0.3364
1-30.png,0.3271
1-31.png,0.3345
1-25.png,0.3352
1-19.png,0.3652
1-14.png,0.3834
1-28.png,0.3306
1-29.png,0.3220
1-15.png,0.3781
1-01.png,0.4289
1-17.png,0.3743
1-03.png,0.4203
1-02.png,0.4243
1-16.png,0.3737
1-12.png,0.3961
1-06.png,0.4185
1-07.png,0.4188
1-13.png,0.3913
1-39.png,0.3424
1-05.png,0.4223
1-11.png,0.4041
1-10.png,0.4040
1-04.png,0.4229
1-38.png,0.3379
1-48.png,0.3790
1-49.png,0.3849
1-21.png,0.3510
1-09.png,0.3676
1-08.png,0.3754
1-20.png,0.3498
1-22.png,0.3713
1-23.png,0.3770
1-27.png,0.4074
1-26.png,0.4094
1-18.png,0.3467
1-24.png,0.3830
1-25.png,0.3937
1-19.png,0.3482
1-14.png,0.3332
1-28.png,0.4003
1-15.png,0.3390
1-01.png,0.4274
1-17.png,0.3291
1-03.png,0.4180
1-02.png,0.4270
1-16.png,0.3328
1-12.png,0.3405
1-06.png,0.3997
1-07.png,0.3809
1-13.png,0.3411
1-05.png,0.4082
1-11.png,0.3508
1-10.png,0.3599
1-04.png,0.4184
1-21.png,0.3750
1-09.png,0.3868
1-08.png,0.3925
1-20.png,0.3709
1-22.png,0.3805
1-23.png,0.3813
1-18.png,0.3448
1-24.png,0.3852
1-25.png,0.3862
1-19.png,0.3549
1-14.png,0.3436
1-15.png,0.3379
1-01.png,0.4156
1-17.png,0.3363
1-03.png,0.4164
1-02.png,0.4185
1-16.png,0.3351
1-12.png,0.3660
1-06.png,0.4009
1-07.png,0.3917
1-13.png,0.3547
1-05.png,0.4062
1-11.png,0.3724
1-10.png,0.3826
1-04.png,0.4147
1-42.png,0.3632
1-43.png,0.3661
1-41.png,0.3608
1-40.png,0.3600
1-50.png,0.3751
1-44.png,0.3694
1-45.png,0.3703
1-51.png,0.3757
1-47.png,0.3732
1-46.png,0.3708
1-21.png,0.3757
1-35.png,0.3312
1-09.png,0.4074
1-08.png,0.4095
1-34.png,0.3262
1-20.png,0.3777
1-36.png,0.3325
1-22.png,0.3681
1-23.png,0.3585
1-37.png,0.3370
1-33.png,0.3253
1-27.png,0.3399
1-26.png,0.3453
1-32.png,0.3220
1-18.png,0.3798
1-24.png,0.3587
1-30.png,0.3296
1-31.png,0.3260
1-25.png,0.3561
1-19.png,0.3789
1-14.png,0.3881
1-28.png,0.3393
1-29.png,0.3339
1-15.png,0.3861
1-01.png,0.4190
1-17.png,0.3852
1-03.png,0.4074
1-02.png,0.4118
1-16.png,0.3893
1-12.png,0.3991
1-06.png,0.4098
1-07.png,0.4094
1-13.png,0.3935
1-39.png,0.3530
1-05.png,0.4136
1-11.png,0.4008
1-10.png,0.4057
1-04.png,0.4097
1-38.png,0.3439
1-48.png,0.3755
1-49.png,0.3725
1-42.png,0.3245
1-56.png,0.3580
1-57.png,0.3639
1-43.png,0.3201
1-55.png,0.3597
1-41.png,0.3208
1-69.png,0.3718
1-68.png,0.3769
1-40.png,0.3157
1-54.png,0.3677
1-50.png,0.3467
1-44.png,0.3257
1-45.png,0.3296
1-51.png,0.3516
1-47.png,0.3373
1-53.png,0.3628
1-52.png,0.3577
1-46.png,0.3366
1-21.png,0.3483
1-35.png,0.3119
1-09.png,0.3871
1-08.png,0.3862
1-34.png,0.3154
1-20.png,0.3527
1-36.png,0.3019
1-22.png,0.3422
1-23.png,0.3410
1-37.png,0.3013
1-33.png,0.3194
1-27.png,0.3277
1-26.png,0.3295
1-32.png,0.3224
1-18.png,0.3567
1-24.png,0.3354
1-30.png,0.3213
1-31.png,0.3203
1-25.png,0.3331
1-19.png,0.3530
1-14.png,0.3760
1-28.png,0.3255
1-29.png,0.3252
1-15.png,0.3677
1-01.png,0.3878
1-17.png,0.3597
1-03.png,0.3921
1-02.png,0.3897
1-16.png,0.3665
1-12.png,0.3839
1-06.png,0.3930
1-07.png,0.3870
1-13.png,0.3761
1-39.png,0.3088
1-05.png,0.3901
1-11.png,0.3848
1-10.png,0.3865
1-04.png,0.3878
1-38.png,0.3036
1-63.png,0.3717
1-62.png,0.3696
1-60.png,0.3671
1-48.png,0.3411
1-49.png,0.3452
1-61.png,0.3695
1-59.png,0.3682
1-71.png,0.3746
1-65.png,0.3758
1-64.png,0.3721
1-70.png,0.3728
1-58.png,0.3674
1-66.png,0.3733
1-67.png,0.3723
1-42.png,0.3305
1-56.png,0.3632
1-57.png,0.3663
1-43.png,0.3320
1-55.png,0.3602
1-41.png,0.3251
1-69.png,0.3792
1-68.png,0.3701
1-40.png,0.3277
1-54.png,0.3600
1-50.png,0.3587
1-44.png,0.3388
1-45.png,0.3433
1-51.png,0.3609
1-47.png,0.3529
1-53.png,0.3593
1-52.png,0.3620
1-46.png,0.3463
1-21.png,0.3498
1-35.png,0.3131
1-09.png,0.3870
1-08.png,0.3871
1-34.png,0.3128
1-20.png,0.3558
1-36.png,0.3149
1-22.png,0.3461
1-23.png,0.3398
1-37.png,0.3182
1-33.png,0.3161
1-27.png,0.3297
1-26.png,0.3295
1-32.png,0.3222
1-18.png,0.3554
1-24.png,0.3379
1-30.png,0.3196
1-31.png,0.3185
1-25.png,0.3324
1-19.png,0.3553
1-14.png,0.3756
1-28.png,0.3232
1-29.png,0.3206
1-15.png,0.3708
1-01.png,0.3899
1-17.png,0.3619
1-03.png,0.3897
1-02.png,0.3902
1-16.png,0.3670
1-12.png,0.3827
1-06.png,0.3945
1-07.png,0.3878
1-13.png,0.3775
1-39.png,0.3219
1-05.png,0.3914
1-11.png,0.3861
1-10.png,0.3861
1-04.png,0.3920
1-38.png,0.3218
1-63.png,0.3705
1-62.png,0.3684
1-60.png,0.3651
1-48.png,0.3549
1-49.png,0.3574
1-61.png,0.3744
1-59.png,0.3675
1-65.png,0.3702
1-64.png,0.3711
1-58.png,0.3648
1-66.png,0.3713
1-67.png,0.3678
1-21.png,0.3732
1-09.png,0.3709
1-08.png,0.3765
1-20.png,0.3660
1-22.png,0.3801
1-23.png,0.3794
1-27.png,0.3672
1-26.png,0.3761
1-18.png,0.3579
1-24.png,0.3738
1-25.png,0.3848
1-19.png,0.3496
1-14.png,0.3532
1-28.png,0.3703
1-15.png,0.3416
1-01.png,0.4313
1-17.png,0.3414
1-03.png,0.4259
1-02.png,0.4264
1-16.png,0.3540
1-12.png,0.3676
1-06.png,0.3985
1-07.png,0.3827
1-13.png,0.3612
1-05.png,0.4193
1-11.png,0.3692
1-10.png,0.3761
1-04.png,0.4316
1-42.png,0.3680
1-56.png,0.3697
1-43.png,0.3660
1-55.png,0.3647
1-41.png,0.3656
1-40.png,0.3591
1-54.png,0.3628
1-50.png,0.3819
1-44.png,0.3696
1-45.png,0.3714
1-51.png,0.3764
1-47.png,0.3708
1-53.png,0.3655
1-52.png,0.3711
1-46.png,0.3709
1-21.png,0.3718
1-35.png,0.3535
1-09.png,0.4154
1-08.png,0.4260
1-34.png,0.3416
1-20.png,0.3770
1-36.png,0.3555
1-22.png,0.3631
1-23.png,0.3627
1-37.png,0.3436
1-33.png,0.3360
1-27.png,0.3477
1-26.png,0.3519
1-32.png,0.3434
1-18.png,0.3653
1-24.png,0.3683
1-30.png,0.3352
1-31.png,0.3508
1-25.png,0.3624
1-19.png,0.3746
1-14.png,0.3778
1-28.png,0.3457
1-29.png,0.3375
1-15.png,0.3735
1-01.png,0.4213
1-17.png,0.3690
1-03.png,0.4218
1-02.png,0.4224
1-16.png,0.3761
1-12.png,0.4007
1-06.png,0.4299
1-07.png,0.4265
1-13.png,0.3907
1-39.png,0.3628
1-05.png,0.4266
1-11.png,0.4010
1-10.png,0.4131
1-04.png,0.4264
1-38.png,0.3539
1-48.png,0.3660
1-49.png,0.3780
1-42.png,0.3581
1-43.png,0.3636
1-41.png,0.3523
1-40.png,0.3525
1-54.png,0.3722
1-50.png,0.3689
1-44.png,0.3643
1-45.png,0.3700
1-51.png,0.3696
1-47.png,0.3701
1-53.png,0.3726
1-52.png,0.3674
1-46.png,0.3720
1-21.png,0.3562
1-35.png,0.3403
1-09.png,0.4025
1-08.png,0.4103
1-34.png,0.3327
1-20.png,0.3598
1-36.png,0.3391
1-22.png,0.3566
1-23.png,0.3628
1-37.png,0.3386
1-33.png,0.3295
1-27.png,0.3393
1-26.png,0.3389
1-32.png,0.3252
1-18.png,0.3646
1-24.png,0.3522
1-30.png,0.3329
1-31.png,0.3264
1-25.png,0.3456
1-19.png,0.3620
1-14.png,0.3761
1-28.png,0.3342
1-29.png,0.3289
1-15.png,0.3713
1-01.png,0.4221
1-17.png,0.3656
1-03.png,0.4246
1-02.png,0.4248
1-16.png,0.3721
1-12.png,0.3821
1-06.png,0.4237
1-07.png,0.4173
1-13.png,0.3790
1-39.png,0.3492
1-05.png,0.4183
1-11.png,0.3959
1-10.png,0.4007
1-04.png,0.4203
1-38.png,0.3472
1-48.png,0.3722
1-49.png,0.3769
1-21.png,0.3622
1-09.png,0.3693
1-08.png,0.3789
1-20.png,0.3582
1-22.png,0.3785
1-23.png,0.3804
1-27.png,0.3794
1-26.png,0.3753
1-18.png,0.3433
1-24.png,0.3806
1-25.png,0.3806
1-19.png,0.3469
1-14.png,0.3410
1-15.png,0.3390
1-01.png,0.4313
1-17.png,0.3357
1-03.png,0.4230
1-02.png,0.4277
1-16.png,0.3320
1-12.png,0.3658
1-06.png,0.3855
1-07.png,0.3787
1-13.png,0.3523
1-05.png,0.4041
1-11.png,0.3646
1-10.png,0.3669
1-04.png,0.4194
1-21.png,0.4128
1-09.png,0.3549
1-08.png,0.3575
1-20.png,0.4055
1-22.png,0.4215
1-23.png,0.4213
1-27.png,0.4005
1-26.png,0.4145
1-18.png,0.3856
1-24.png,0.4131
1-30.png,0.3775
1-25.png,0.4118
1-19.png,0.3989
1-14.png,0.3830
1-28.png,0.3920
1-29.png,0.4027
1-15.png,0.3817
1-01.png,0.4261
1-17.png,0.3857
1-03.png,0.3836
1-02.png,0.4101
1-16.png,0.3714
1-12.png,0.3813
1-06.png,0.3381
1-07.png,0.3441
1-13.png,0.3738
1-05.png,0.3378
1-11.png,0.3892
1-10.png,0.3847
1-04.png,0.3560
1-42.png,0.4035
1-56.png,0.3979
1-57.png,0.3968
1-43.png,0.4059
1-55.png,0.4005
1-41.png,0.4017
1-40.png,0.4024
1-54.png,0.4005
1-50.png,0.4183
1-44.png,0.4097
1-45.png,0.4059
1-51.png,0.4164
1-47.png,0.4205
1-53.png,0.4092
1-52.png,0.4094
1-46.png,0.4182
1-21.png,0.3705
1-35.png,0.3723
1-09.png,0.3522
1-08.png,0.3647
1-34.png,0.3697
1-20.png,0.3567
1-36.png,0.3786
1-22.png,0.3724
1-23.png,0.3806
1-37.png,0.3770
1-33.png,0.3663
1-27.png,0.3724
1-26.png,0.3766
1-32.png,0.3790
1-18.png,0.3486
1-24.png,0.3826
1-30.png,0.3802
1-31.png,0.3743
1-25.png,0.3817
1-19.png,0.3469
1-14.png,0.3263
1-28.png,0.3765
1-29.png,0.3728
1-15.png,0.3326
1-01.png,0.4258
1-17.png,0.3480
1-03.png,0.4220
1-02.png,0.4267
1-16.png,0.3395
1-12.png,0.3255
1-06.png,0.3998
1-07.png,0.3783
1-13.png,0.3259
1-39.png,0.3909
1-05.png,0.4101
1-11.png,0.3289
1-10.png,0.3443
1-04.png,0.4203
1-38.png,0.3796
1-62.png,0.3690
1-60.png,0.3930
1-48.png,0.4137
1-49.png,0.4134
1-61.png,0.3818
1-59.png,0.3822
1-58.png,0.3750
1-42.png,0.3467
1-56.png,0.3826
1-57.png,0.3903
1-43.png,0.3534
1-55.png,0.3800
1-41.png,0.3356
1-40.png,0.3199
1-54.png,0.3807
1-50.png,0.3737
1-44.png,0.3502
1-45.png,0.3604
1-51.png,0.3667
1-47.png,0.3597
1-53.png,0.3798
1-52.png,0.3701
1-46.png,0.3677
1-21.png,0.3711
1-35.png,0.3110
1-09.png,0.4109
1-08.png,0.4165
1-34.png,0.3114
1-20.png,0.3811
1-36.png,0.3110
1-22.png,0.3697
1-23.png,0.3710
1-37.png,0.3102
1-33.png,0.3087
1-27.png,0.3512
1-26.png,0.3630
1-32.png,0.3054
1-18.png,0.3837
1-24.png,0.3719
1-30.png,0.3275
1-31.png,0.3187
1-25.png,0.3631
1-19.png,0.3845
1-14.png,0.3982
1-28.png,0.3418
1-29.png,0.3294
1-15.png,0.3958
1-01.png,0.4408
1-17.png,0.3893
1-03.png,0.4260
1-02.png,0.4335
1-16.png,0.4013
1-12.png,0.4111
1-06.png,0.4186
1-07.png,0.4142
1-13.png,0.4097
1-39.png,0.3222
1-05.png,0.4231
1-11.png,0.4030
1-10.png,0.3990
1-04.png,0.4247
1-38.png,0.3174
1-48.png,0.3649
1-49.png,0.3677
1-21.png,0.3547
1-09.png,0.3822
1-08.png,0.3973
1-20.png,0.3327
1-22.png,0.3594
1-23.png,0.3699
1-27.png,0.3904
1-26.png,0.3815
1-18.png,0.3169
1-24.png,0.3762
1-25.png,0.3751
1-19.png,0.3284
1-14.png,0.3463
1-28.png,0.3926
1-15.png,0.3307
1-01.png,0.4403
1-17.png,0.3231
1-03.png,0.4238
1-02.png,0.4349
1-16.png,0.3099
1-12.png,0.3720
1-06.png,0.4063
1-07.png,0.3992
1-13.png,0.3650
1-05.png,0.4095
1-11.png,0.3727
1-10.png,0.3812
1-04.png,0.4188
1-42.png,0.3614
1-43.png,0.3714
1-41.png,0.3580
1-40.png,0.3431
1-50.png,0.3981
1-44.png,0.3634
1-45.png,0.3826
1-51.png,0.4105
1-47.png,0.4047
1-52.png,0.4142
1-46.png,0.3899
1-21.png,0.3633
1-35.png,0.3203
1-09.png,0.4287
1-08.png,0.4224
1-34.png,0.3142
1-20.png,0.3652
1-36.png,0.3167
1-22.png,0.3629
1-23.png,0.3630
1-37.png,0.3299
1-33.png,0.3108
1-27.png,0.3430
1-26.png,0.3461
1-32.png,0.3152
1-18.png,0.3751
1-24.png,0.3614
1-30.png,0.3325
1-31.png,0.3167
1-25.png,0.3535
1-19.png,0.3683
1-14.png,0.3978
1-28.png,0.3392
1-29.png,0.3371
1-15.png,0.3924
1-01.png,0.4421
1-17.png,0.3822
1-03.png,0.4435
1-02.png,0.4531
1-16.png,0.3833
1-12.png,0.4086
1-06.png,0.4376
1-07.png,0.4290
1-13.png,0.4044
1-39.png,0.3304
1-05.png,0.4462
1-11.png,0.4150
1-10.png,0.4202
1-04.png,0.4476
1-38.png,0.3312
1-48.png,0.4084
1-49.png,0.4032
1-21.png,0.3717
1-09.png,0.3688
1-08.png,0.3782
1-20.png,0.3631
1-22.png,0.3852
1-23.png,0.3992
