72,1000,100,124,0.03338244929909706,5.907953262329102,0.9984759092330933,0.02990313246846199,0.006489834748208523
73,1000,0,124,0.03292343020439148,6.248141765594482,0.9960018396377563,0.026926496997475624,0.004434993024915457
73,1000,50,124,0.018249236047267914,5.983548164367676,0.9918553829193115,0.009807273745536804,0.006315905135124922
73,1000,100,124,0.01705177314579487,6.419039726257324,0.9992082715034485,0.01538362167775631,0.0037088412791490555
74,1000,0,124,0.0995573028922081,8.36212158203125,0.9868236184120178,0.06549330800771713,0.005579675547778606
74,1000,50,124,0.023336149752140045,5.888241767883301,0.9976669549942017,0.02044062316417694,0.00525321951135993
74,1000,100,124,0.08594857901334763,5.4826226234436035,0.9671716094017029,0.01016191951930523,0.03473367914557457
75,1000,0,124,0.00872921384871006,7.676261901855469,0.994425892829895,0.0030882738064974546,0.0017841700464487076
75,1000,50,124,0.20942209661006927,6.540031909942627,0.8737064599990845,0.00019871233962476254,0.006373891606926918
75,1000,100,124,0.0055710552260279655,6.70454216003418,0.9990389347076416,0.004511485807597637,0.0029982924461364746
76,1000,0,124,0.024403372779488564,6.719455242156982,0.9947947859764099,0.018339943140745163,0.003541479352861643
76,1000,50,124,0.014178545214235783,6.4433369636535645,0.9945032596588135,0.008450813591480255,0.003949712961912155
76,1000,100,124,0.016594229266047478,6.404778480529785,0.9968897104263306,0.013263773173093796,0.0037759365513920784
77,1000,0,124,0.13192430138587952,9.954461097717285,0.9950141906738281,0.07762156426906586,0.0006407400942407548
77,1000,50,124,0.023937683552503586,7.002608299255371,0.978191614151001,0.0013371022650972009,0.0028312942013144493
77,1000,100,124,0.017284732311964035,6.375760078430176,0.9858671426773071,0.002793466206640005,0.0048214141279459
78,1000,0,124,1.3046574592590332,10.961902618408203,0.9562051296234131,0.4023306965827942,0.0008315183222293854
78,1000,50,124,0.11220358312129974,7.750385761260986,0.9964949488639832,0.08758026361465454,0.0011399955255910754
78,1000,100,124,0.04816421866416931,6.354750633239746,0.9660981893539429,0.010120882652699947,0.007258700206875801
79,1000,0,124,0.05110296234488487,7.739105224609375,0.9576725959777832,0.0014839032664895058,0.005448304582387209
79,1000,50,124,0.016910165548324585,7.182875156402588,0.9926024079322815,0.008952641859650612,0.008705847896635532
79,1000,100,124,0.007101084105670452,7.077993392944336,0.9943907856941223,0.0013871147530153394,0.0019400038290768862
80,1000,0,124,0.021226253360509872,6.720931053161621,0.9994210004806519,0.018434055149555206,0.0038045644760131836
80,1000,50,124,0.010322806425392628,6.871438026428223,0.9947277307510376,0.004951324313879013,0.0033703078515827656
80,1000,100,124,0.16422010958194733,7.723419666290283,0.9985175132751465,0.05825328826904297,0.0010684498120099306
81,1000,0,124,0.010994251817464828,6.221899032592773,0.9974276423454285,0.008236697874963284,0.0058865235187113285
81,1000,50,124,0.003025767393410206,9.274022102355957,0.9988200664520264,0.001812543603591621,0.0007570349844172597
81,1000,100,124,0.0065114451572299,7.587632656097412,0.9968622922897339,0.0032936641946434975,0.0027775373309850693
82,1000,0,124,0.015247141942381859,6.835786819458008,0.996274471282959,0.01110595092177391,0.00336809316650033
82,1000,50,124,0.004680834244936705,7.9554033279418945,0.9968077540397644,0.001472323783673346,0.0012838422553613782
82,1000,100,124,0.056303590536117554,5.386668682098389,0.9877605438232422,0.03458336740732193,0.007568045519292355
83,1000,0,124,0.05736612156033516,4.446932315826416,0.9714562892913818,0.025797661393880844,0.018586523830890656
83,1000,50,124,0.05009371042251587,6.142915725708008,0.9910012483596802,0.03728357329964638,0.006220194511115551
83,1000,100,124,0.020731555297970772,7.093161582946777,0.9958454966545105,0.015729853883385658,0.004033554811030626
84,1000,0,124,0.019051004201173782,5.327985763549805,0.9918937683105469,0.010297836735844612,0.009648996405303478
84,1000,50,124,0.02066352404654026,5.563081741333008,0.9969278573989868,0.017182104289531708,0.005743922665715218
84,1000,100,124,0.031015310436487198,5.344148635864258,0.9823889136314392,0.012717765755951405,0.010243742726743221
85,1000,0,124,0.009384853765368462,9.900214195251465,0.991408109664917,0.0007013343856669962,0.00036486558383330703
85,1000,50,124,0.011865757405757904,7.146212100982666,0.9924210906028748,0.0034629132132977247,0.0015624238876625896
85,1000,100,124,0.0074339015409350395,9.307007789611816,0.9950481653213501,0.0024015132803469896,0.0005339786875993013
86,1000,0,124,0.008160178549587727,7.489269256591797,0.9981164932250977,0.006166968960314989,0.0044112736359238625
86,1000,50,124,0.05015034228563309,5.697120666503906,0.9704013466835022,0.015779664739966393,0.006223311647772789
86,1000,100,124,0.01899738609790802,6.1290788650512695,0.9914240837097168,0.010039993561804295,0.0048042419366538525
