Epoch,Total Epochs,Iteration,Total Iterations,Loss_D,Loss_G,D(x),D(G(z))_Real,D(G(z))_Fake
0,1000,0,32,-0.2781912386417389,0.013578178361058235,0.2878437340259552,0.009652504697442055,-0.013578178361058235
Epoch,Total Epochs,Iteration,Total Iterations,Loss_D,Loss_G,D(x),D(G(z))_Real,D(G(z))_Fake
0,1000,0,32,-0.2781912386417389,0.013578178361058235,0.2878437340259552,0.009652504697442055,-0.013578178361058235
1,1000,0,32,-0.12576957046985626,0.033975519239902496,0.1199478805065155,-0.005821684841066599,-0.033975519239902496
2,1000,0,32,-0.5008572340011597,0.28421759605407715,0.3043404519557953,-0.19651678204536438,-0.28421759605407715
3,1000,0,32,-0.7809786200523376,0.468447744846344,0.3891136944293976,-0.39186492562294006,-0.468447744846344
4,1000,0,32,-1.0589978694915771,0.6272144317626953,0.5499095916748047,-0.5090882182121277,-0.6272144317626953
5,1000,0,32,-0.4573509395122528,0.4934009611606598,0.07664716988801956,-0.38070377707481384,-0.4934009611606598
6,1000,0,32,-0.56639564037323,0.4667232036590576,0.13241097331047058,-0.4339846968650818,-0.4667232036590576
7,1000,0,32,-0.6273622512817383,0.4700336158275604,0.30397987365722656,-0.3233824074268341,-0.4700336158275604
8,1000,0,32,-0.48985347151756287,0.4436405897140503,0.2085379660129547,-0.28131550550460815,-0.4436405897140503
9,1000,0,32,-0.6732522249221802,0.5149269700050354,0.38538268208503723,-0.28786951303482056,-0.5149269700050354
10,1000,0,32,-1.310253381729126,0.6980903148651123,0.7039527297019958,-0.6063005924224854,-0.6980903148651123
11,1000,0,32,-0.9799609780311584,0.5715397596359253,0.2722501754760742,-0.7077108025550842,-0.5715397596359253
12,1000,0,32,-1.775742769241333,0.9856297373771667,0.9516644477844238,-0.8240782618522644,-0.9856297373771667
13,1000,0,32,-1.178043246269226,0.9107293486595154,0.17449362576007843,-1.003549575805664,-0.9107293486595154
14,1000,0,32,-1.5192904472351074,0.9707149863243103,0.9473980665206909,-0.5718923211097717,-0.9707149863243103
15,1000,0,32,-1.41996431350708,0.971502423286438,0.9295269250869751,-0.49043741822242737,-0.971502423286438
16,1000,0,32,-1.6943975687026978,1.0575085878372192,1.0153729915618896,-0.6790245771408081,-1.0575085878372192
17,1000,0,32,-1.6143704652786255,0.9797356128692627,0.9931755661964417,-0.6211948990821838,-0.9797356128692627
18,1000,0,32,-1.5480990409851074,1.0030404329299927,1.0652399063110352,-0.48285916447639465,-1.0030404329299927
19,1000,0,32,-1.2514568567276,1.1613932847976685,1.0989201068878174,-0.15253672003746033,-1.1613932847976685
20,1000,0,32,-1.3597062826156616,1.1684561967849731,0.9037561416625977,-0.45595014095306396,-1.1684561967849731
21,1000,0,32,-1.3435108661651611,1.1102064847946167,1.0251479148864746,-0.3183629810810089,-1.1102064847946167
22,1000,0,32,-1.536596417427063,0.8402238488197327,0.6455996632575989,-0.8909967541694641,-0.8402238488197327
23,1000,0,32,-1.886397123336792,0.8900336027145386,0.8456686735153198,-1.0407284498214722,-0.8900336027145386
24,1000,0,32,-1.5118587017059326,1.0211440324783325,0.9264993667602539,-0.5853593349456787,-1.0211440324783325
25,1000,0,32,-1.7371222972869873,1.054586410522461,0.580828845500946,-1.1562933921813965,-1.054586410522461
26,1000,0,32,-1.9606537818908691,1.077227234840393,1.0601496696472168,-0.9005041718482971,-1.077227234840393
27,1000,0,32,-1.7616761922836304,1.2715281248092651,1.1825064420700073,-0.579169750213623,-1.2715281248092651
28,1000,0,32,-2.0540151596069336,1.1955620050430298,1.173608660697937,-0.8804066181182861,-1.1955620050430298
29,1000,0,32,-1.6587445735931396,1.1613407135009766,0.9124335646629333,-0.7463109493255615,-1.1613407135009766
30,1000,0,32,-1.5610108375549316,1.163364052772522,1.140075445175171,-0.42093533277511597,-1.163364052772522
31,1000,0,32,-1.9124499559402466,1.1269220113754272,1.037306785583496,-0.8751431703567505,-1.1269220113754272
32,1000,0,32,-1.6226778030395508,1.1017169952392578,0.9050980806350708,-0.7175796627998352,-1.1017169952392578
33,1000,0,32,-1.8381619453430176,0.8424486517906189,0.7593153715133667,-1.0788465738296509,-0.8424486517906189
34,1000,0,32,-2.0310683250427246,1.1836926937103271,1.2182537317276,-0.8128145933151245,-1.1836926937103271
35,1000,0,32,-1.7289338111877441,1.1457587480545044,1.0768439769744873,-0.6520898342132568,-1.1457587480545044
36,1000,0,32,-1.4575093984603882,1.1743769645690918,1.1403191089630127,-0.3171902894973755,-1.1743769645690918
37,1000,0,32,-0.866885781288147,0.4911687672138214,1.1319025754928589,0.2650167942047119,-0.4911687672138214
38,1000,0,32,-1.4933487176895142,0.7356329560279846,0.45942220091819763,-1.0339264869689941,-0.7356329560279846
39,1000,0,32,-1.4524846076965332,1.0519843101501465,0.6874738335609436,-0.7650107145309448,-1.0519843101501465
40,1000,0,32,-1.5530109405517578,1.0051088333129883,0.8903112411499023,-0.6626997590065002,-1.0051088333129883
41,1000,0,32,-1.0008306503295898,0.6996980309486389,0.16193079948425293,-0.8388997912406921,-0.6996980309486389
42,1000,0,32,-1.714920997619629,1.1320308446884155,1.024477243423462,-0.690443754196167,-1.1320308446884155
43,1000,0,32,-1.1981964111328125,1.0867122411727905,1.2279021739959717,0.02970575913786888,-1.0867122411727905
44,1000,0,32,-1.9148144721984863,1.2657780647277832,1.2381762266159058,-0.6766383051872253,-1.2657780647277832
45,1000,0,32,-1.7690619230270386,0.9611625671386719,0.7370017766952515,-1.032060146331787,-0.9611625671386719
46,1000,0,32,-1.6651287078857422,1.146241545677185,1.1867632865905762,-0.4783654808998108,-1.146241545677185
47,1000,0,32,-1.153791904449463,0.8563477993011475,1.0360606908798218,-0.11773122847080231,-0.8563477993011475
48,1000,0,32,-1.4816008806228638,1.094879150390625,1.074110746383667,-0.4074901342391968,-1.094879150390625
49,1000,0,32,-1.5707967281341553,1.0011481046676636,0.8046032190322876,-0.7661935091018677,-1.0011481046676636
50,1000,0,32,-1.761212944984436,0.8444433212280273,0.7104392051696777,-1.0507737398147583,-0.8444433212280273
51,1000,0,32,-1.6552822589874268,1.0859547853469849,0.9105247855186462,-0.7447575330734253,-1.0859547853469849
52,1000,0,32,-1.270829200744629,0.11618737131357193,0.1546596884727478,-1.1161694526672363,-0.11618737131357193
53,1000,0,32,-1.5661005973815918,1.0616917610168457,1.0414621829986572,-0.5246383547782898,-1.0616917610168457
54,1000,0,32,-1.702377200126648,0.9124071598052979,0.9597522020339966,-0.7426249980926514,-0.9124071598052979
55,1000,0,32,-1.6389211416244507,0.9673334360122681,0.8858709335327148,-0.7530502080917358,-0.9673334360122681
56,1000,0,32,-1.1864970922470093,1.0252995491027832,0.37415438890457153,-0.8123427033424377,-1.0252995491027832
57,1000,0,32,-1.71143639087677,0.9732292890548706,0.8964149355888367,-0.8150214552879333,-0.9732292890548706
58,1000,0,32,-1.3391295671463013,1.0264711380004883,1.180359959602356,-0.15876956284046173,-1.0264711380004883
59,1000,0,32,-0.8986251354217529,0.6033146381378174,1.1173032522201538,0.21867811679840088,-0.6033146381378174
60,1000,0,32,-1.4994170665740967,1.1142582893371582,1.0446031093597412,-0.4548138976097107,-1.1142582893371582
61,1000,0,32,-1.6489551067352295,1.0922131538391113,0.9764060974121094,-0.6725490093231201,-1.0922131538391113
62,1000,0,32,-1.4862849712371826,0.9611092805862427,0.9366093873977661,-0.5496755838394165,-0.9611092805862427
63,1000,0,32,-1.33577299118042,0.7361328601837158,0.3013894855976105,-1.0343835353851318,-0.7361328601837158
64,1000,0,32,-1.0165672302246094,0.8218616247177124,-0.10938569903373718,-1.125952959060669,-0.8218616247177124
65,1000,0,32,-1.031969428062439,0.8918455243110657,1.1971360445022583,0.16516658663749695,-0.8918455243110657
66,1000,0,32,-1.2789356708526611,0.6294848322868347,0.2801804840564728,-0.9987552165985107,-0.6294848322868347
67,1000,0,32,-1.3147907257080078,0.8721966743469238,1.1271717548370361,-0.18761898577213287,-0.8721966743469238
68,1000,0,32,-1.7234753370285034,1.111789584159851,1.1025960445404053,-0.6208792924880981,-1.111789584159851
69,1000,0,32,-1.5127005577087402,1.1119590997695923,1.0833040475845337,-0.42939651012420654,-1.1119590997695923
70,1000,0,32,-1.0341613292694092,0.7440232038497925,1.1941179037094116,0.15995652973651886,-0.7440232038497925
71,1000,0,32,-1.6627776622772217,1.174706220626831,1.0868785381317139,-0.575899064540863,-1.174706220626831
72,1000,0,32,-1.43120539188385,1.061760663986206,1.0832537412643433,-0.34795162081718445,-1.061760663986206
73,1000,0,32,-1.7123010158538818,0.9652823209762573,0.760266900062561,-0.9520341157913208,-0.9652823209762573
74,1000,0,32,-1.6313815116882324,0.9868861436843872,0.707172691822052,-0.9242087602615356,-0.9868861436843872
75,1000,0,32,-1.630529761314392,0.9649864435195923,0.664587140083313,-0.9659426212310791,-0.9649864435195923
76,1000,0,32,-1.6417841911315918,0.9075057506561279,0.7409355640411377,-0.9008486270904541,-0.9075057506561279
77,1000,0,32,-1.0815927982330322,0.9890944361686707,1.0046924352645874,-0.07690030336380005,-0.9890944361686707
78,1000,0,32,-1.3181073665618896,1.0169858932495117,1.1202936172485352,-0.19781376421451569,-1.0169858932495117
79,1000,0,32,-1.4565097093582153,1.0395344495773315,1.0162088871002197,-0.440300852060318,-1.0395344495773315
80,1000,0,32,-0.8999682664871216,0.9018658995628357,-0.27184417843818665,-1.1718124151229858,-0.9018658995628357
81,1000,0,32,-1.3836820125579834,1.1246812343597412,1.0415802001953125,-0.3421018123626709,-1.1246812343597412
82,1000,0,32,-1.5944764614105225,0.9825624823570251,0.852634608745575,-0.7418417930603027,-0.9825624823570251
83,1000,0,32,-1.4016451835632324,0.9422329664230347,0.44233113527297974,-0.9593141078948975,-0.9422329664230347
84,1000,0,32,-1.3189539909362793,0.7174954414367676,0.40008798241615295,-0.9188660383224487,-0.7174954414367676
85,1000,0,32,-1.2354073524475098,0.998894453048706,1.0574841499328613,-0.1779232621192932,-0.998894453048706
86,1000,0,32,-0.8715289831161499,0.6940784454345703,1.1045715808868408,0.2330426126718521,-0.6940784454345703
87,1000,0,32,-1.552742838859558,1.1538896560668945,1.1382064819335938,-0.41453635692596436,-1.1538896560668945
88,1000,0,32,-1.4958033561706543,1.1062825918197632,1.1852748394012451,-0.3105285167694092,-1.1062825918197632
89,1000,0,32,-0.884333074092865,0.4233274459838867,1.193058729171753,0.30872565507888794,-0.4233274459838867
90,1000,0,32,-1.6647262573242188,1.0066345930099487,1.0872514247894287,-0.5774747729301453,-1.0066345930099487
91,1000,0,32,-1.3718996047973633,1.0826184749603271,0.7836517095565796,-0.5882478952407837,-1.0826184749603271
92,1000,0,32,-1.1718641519546509,1.034364104270935,0.8488564491271973,-0.3230077028274536,-1.034364104270935
93,1000,0,32,-1.3260324001312256,0.935265302658081,1.0324373245239258,-0.2935950756072998,-0.935265302658081
94,1000,0,32,-1.8576889038085938,0.9070566892623901,0.8245387673377991,-1.03315007686615,-0.9070566892623901
95,1000,0,32,-1.5269839763641357,0.8400726318359375,0.7945937514305115,-0.732390284538269,-0.8400726318359375
96,1000,0,32,-1.294233798980713,0.9931886196136475,0.8989001512527466,-0.3953337073326111,-0.9931886196136475
97,1000,0,32,-0.9609677791595459,0.4375552237033844,1.2632120847702026,0.30224427580833435,-0.4375552237033844
98,1000,0,32,-1.6355702877044678,0.9272722601890564,0.6687885522842407,-0.966781735420227,-0.9272722601890564
99,1000,0,32,-1.143906593322754,0.7912572026252747,1.125274419784546,-0.018632225692272186,-0.7912572026252747
100,1000,0,32,-1.4299558401107788,1.0017740726470947,0.3987416923046112,-1.0312141180038452,-1.0017740726470947
101,1000,0,32,-0.9710932970046997,0.8128086924552917,1.1145555973052979,0.14346228539943695,-0.8128086924552917
102,1000,0,32,-1.5099141597747803,1.013709306716919,1.0091683864593506,-0.5007457733154297,-1.013709306716919
103,1000,0,32,-1.5278449058532715,0.9015253186225891,0.8113121390342712,-0.7165327072143555,-0.9015253186225891
104,1000,0,32,-1.1636419296264648,0.7715943455696106,-0.0007827803492546082,-1.1644246578216553,-0.7715943455696106
105,1000,0,32,-1.407527208328247,0.8479589819908142,0.3621181547641754,-1.045409083366394,-0.8479589819908142
106,1000,0,32,-1.5680491924285889,0.9623909592628479,0.476607084274292,-1.0914421081542969,-0.9623909592628479
107,1000,0,32,-1.6314020156860352,1.0000241994857788,0.9182460904121399,-0.7131559252738953,-1.0000241994857788
108,1000,0,32,-1.5987743139266968,0.9467445611953735,0.8628830313682556,-0.7358912825584412,-0.9467445611953735
109,1000,0,32,-1.6933411359786987,1.035700798034668,0.8484960198402405,-0.8448451161384583,-1.035700798034668
110,1000,0,32,-1.4374606609344482,0.7263388633728027,0.5688140988349915,-0.8686466217041016,-0.7263388633728027
111,1000,0,32,-1.3516266345977783,0.6773349046707153,0.23256875574588776,-1.1190578937530518,-0.6773349046707153
112,1000,0,32,-1.3720065355300903,0.8783281445503235,1.0579875707626343,-0.31401899456977844,-0.8783281445503235
113,1000,0,32,-1.585653305053711,0.9941805005073547,0.9097608327865601,-0.6758925318717957,-0.9941805005073547
114,1000,0,32,-1.6427574157714844,1.1989271640777588,1.1539853811264038,-0.48877203464508057,-1.1989271640777588
115,1000,0,32,-1.163684606552124,0.7997922897338867,1.2068395614624023,0.0431549996137619,-0.7997922897338867
116,1000,0,32,-1.4066755771636963,1.001173734664917,0.9604148864746094,-0.4462607204914093,-1.001173734664917
117,1000,0,32,-1.0586789846420288,0.9132808446884155,1.0744231939315796,0.01574423909187317,-0.9132808446884155
118,1000,0,32,-1.7059584856033325,0.8721371293067932,0.6575058698654175,-1.048452615737915,-0.8721371293067932
119,1000,0,32,-1.666705846786499,0.9667667150497437,0.9910805821418762,-0.6756253242492676,-0.9667667150497437
120,1000,0,32,-1.6698137521743774,1.1326563358306885,1.0093789100646973,-0.6604348421096802,-1.1326563358306885
121,1000,0,32,-1.7330095767974854,0.9604796767234802,0.7825860977172852,-0.950423538684845,-0.9604796767234802
122,1000,0,32,-1.8107678890228271,1.0793118476867676,0.9202491641044617,-0.8905187845230103,-1.0793118476867676
123,1000,0,32,-1.4595173597335815,0.9884597063064575,1.2349008321762085,-0.22461649775505066,-0.9884597063064575
124,1000,0,32,-0.9304784536361694,0.6436724066734314,1.1870981454849243,0.25661972165107727,-0.6436724066734314
125,1000,0,32,-1.2685716152191162,0.35495054721832275,0.23337826132774353,-1.0351933240890503,-0.35495054721832275
126,1000,0,32,-1.5601568222045898,1.1369330883026123,1.0744967460632324,-0.4856601357460022,-1.1369330883026123
127,1000,0,32,-1.5483896732330322,0.9391751885414124,1.0431710481643677,-0.5052185654640198,-0.9391751885414124
128,1000,0,32,-1.5738184452056885,1.1105539798736572,1.116961121559143,-0.4568573832511902,-1.1105539798736572
129,1000,0,32,-1.3856133222579956,0.790377676486969,1.0052589178085327,-0.3803544044494629,-0.790377676486969
130,1000,0,32,-1.543745994567871,0.8961142897605896,0.724682629108429,-0.8190633058547974,-0.8961142897605896
131,1000,0,32,-1.5298678874969482,0.753356397151947,0.6502008438110352,-0.8796669840812683,-0.753356397151947
132,1000,0,32,-1.6829588413238525,0.9917699098587036,0.9368318319320679,-0.7461270093917847,-0.9917699098587036
133,1000,0,32,-1.4979336261749268,1.0939946174621582,1.044222354888916,-0.45371124148368835,-1.0939946174621582
134,1000,0,32,-1.187208652496338,0.6854885816574097,0.7791787385940552,-0.4080299139022827,-0.6854885816574097
135,1000,0,32,-1.6398937702178955,1.085436463356018,0.9476220607757568,-0.6922716498374939,-1.085436463356018
136,1000,0,32,-1.6458721160888672,1.0132060050964355,0.8346325755119324,-0.8112396001815796,-1.0132060050964355
137,1000,0,32,-1.1443524360656738,0.7401062250137329,0.07702122628688812,-1.0673311948776245,-0.7401062250137329
138,1000,0,32,-1.6093976497650146,1.1627997159957886,1.038206934928894,-0.5711907148361206,-1.1627997159957886
139,1000,0,32,-1.2489689588546753,1.010758399963379,0.906279981136322,-0.34268897771835327,-1.010758399963379
140,1000,0,32,-1.5227851867675781,0.86558997631073,0.38107889890670776,-1.1417063474655151,-0.86558997631073
141,1000,0,32,-1.5304839611053467,0.9966586828231812,1.0834007263183594,-0.44708317518234253,-0.9966586828231812
142,1000,0,32,-1.3243625164031982,0.8982642889022827,1.0638636350631714,-0.26049888134002686,-0.8982642889022827
143,1000,0,32,-1.4482746124267578,1.0253382921218872,1.0497366189956665,-0.3985379636287689,-1.0253382921218872
144,1000,0,32,-1.559802532196045,0.8873503804206848,0.970562756061554,-0.589239776134491,-0.8873503804206848
145,1000,0,32,-1.5137608051300049,0.6771175265312195,0.43564724922180176,-1.0781135559082031,-0.6771175265312195
146,1000,0,32,-1.590406060218811,0.9937053918838501,0.9604922533035278,-0.6299138069152832,-0.9937053918838501
147,1000,0,32,-1.5702708959579468,0.9962486028671265,0.8900436162948608,-0.6802272796630859,-0.9962486028671265
148,1000,0,32,-1.5200436115264893,0.8081139326095581,0.5409131050109863,-0.9791304469108582,-0.8081139326095581
149,1000,0,32,-0.7955682873725891,0.13618212938308716,1.2280795574188232,0.43251127004623413,-0.13618212938308716
150,1000,0,32,-1.1709710359573364,0.7542294263839722,1.1474297046661377,-0.023541361093521118,-0.7542294263839722
151,1000,0,32,-1.504079818725586,0.9733391404151917,0.5351589918136597,-0.9689207673072815,-0.9733391404151917
152,1000,0,32,-1.542076587677002,0.9183629155158997,0.8004311323165894,-0.7416455149650574,-0.9183629155158997
153,1000,0,32,-1.5845301151275635,0.8099795579910278,0.7355080246925354,-0.8490220308303833,-0.8099795579910278
154,1000,0,32,-1.321792483329773,1.0123066902160645,1.1171010732650757,-0.20469139516353607,-1.0123066902160645
155,1000,0,32,-1.2968140840530396,0.8587620854377747,0.8416867852210999,-0.4551272988319397,-0.8587620854377747
156,1000,0,32,-1.7521120309829712,1.1509206295013428,0.9857172966003418,-0.7663947343826294,-1.1509206295013428
157,1000,0,32,-1.5225430727005005,1.0316991806030273,0.5351647734642029,-0.9873782992362976,-1.0316991806030273
158,1000,0,32,-1.465364694595337,1.080816626548767,0.9881923198699951,-0.4771724343299866,-1.080816626548767
159,1000,0,32,-1.4970004558563232,1.0628001689910889,1.1004301309585571,-0.3965702950954437,-1.0628001689910889
160,1000,0,32,-1.3080732822418213,0.7116527557373047,0.2958287000656128,-1.0122445821762085,-0.7116527557373047
161,1000,0,32,-0.875744104385376,0.17523814737796783,1.215574860572815,0.3398307263851166,-0.17523814737796783
162,1000,0,32,-1.7475244998931885,1.0868022441864014,0.8246195912361145,-0.9229049682617188,-1.0868022441864014
163,1000,0,32,-1.3515219688415527,0.8954733610153198,0.8392789959907532,-0.5122430324554443,-0.8954733610153198
164,1000,0,32,-1.3885130882263184,0.9926103949546814,1.1292790174484253,-0.25923407077789307,-0.9926103949546814
165,1000,0,32,-1.3943705558776855,0.8139110803604126,0.2672295868396759,-1.127140998840332,-0.8139110803604126
166,1000,0,32,-1.5159461498260498,1.0332465171813965,1.0275733470916748,-0.4883727431297302,-1.0332465171813965
167,1000,0,32,-1.334397554397583,0.7762814164161682,0.768182635307312,-0.566214919090271,-0.7762814164161682
168,1000,0,32,-1.5716569423675537,1.1780850887298584,1.1861076354980469,-0.38554930686950684,-1.1780850887298584
169,1000,0,32,-1.3703835010528564,0.8394975066184998,1.0978862047195435,-0.2724972367286682,-0.8394975066184998
170,1000,0,32,-1.1060678958892822,0.8537687659263611,0.08093322068452835,-1.0251346826553345,-0.8537687659263611
171,1000,0,32,-1.5977174043655396,1.108429193496704,1.0982182025909424,-0.49949920177459717,-1.108429193496704
172,1000,0,32,-1.55984365940094,0.8640395998954773,0.9464136958122253,-0.6134299635887146,-0.8640395998954773
173,1000,0,32,-1.7499125003814697,0.9918733835220337,0.8632639646530151,-0.8866485953330994,-0.9918733835220337
174,1000,0,32,-1.5227007865905762,0.7590816617012024,0.4735003113746643,-1.0492005348205566,-0.7590816617012024
175,1000,0,32,-1.1872386932373047,0.616149365901947,0.3002132177352905,-0.8870254158973694,-0.616149365901947
176,1000,0,32,-1.608222246170044,0.8577090501785278,0.8700018525123596,-0.7382203340530396,-0.8577090501785278
177,1000,0,32,-1.5890073776245117,0.945521354675293,0.7620464563369751,-0.8269609212875366,-0.945521354675293
178,1000,0,32,-1.4676960706710815,0.6923935413360596,0.6424589157104492,-0.8252371549606323,-0.6923935413360596
179,1000,0,32,-1.6782441139221191,0.8669708967208862,0.7217194437980652,-0.9565246105194092,-0.8669708967208862
180,1000,0,32,-1.3177874088287354,0.6230608224868774,0.520674467086792,-0.7971129417419434,-0.6230608224868774
181,1000,0,32,-1.5207775831222534,0.9848135709762573,1.0575590133666992,-0.4632185399532318,-0.9848135709762573
182,1000,0,32,-1.2653409242630005,1.050011396408081,1.1036792993545532,-0.16166162490844727,-1.050011396408081
183,1000,0,32,-1.2804555892944336,0.9821491241455078,0.9152013659477234,-0.36525416374206543,-0.9821491241455078
184,1000,0,32,-1.0459516048431396,0.8448837399482727,1.0752934217453003,0.029341870918869972,-0.8448837399482727
185,1000,0,32,-1.556492567062378,0.9099503755569458,0.8102137446403503,-0.7462788820266724,-0.9099503755569458
186,1000,0,32,-1.8922396898269653,1.0712651014328003,1.010609745979309,-0.8816299438476562,-1.0712651014328003
187,1000,0,32,-1.3347725868225098,0.9880021214485168,0.7169345617294312,-0.6178380250930786,-0.9880021214485168
188,1000,0,32,-1.5019454956054688,1.1045516729354858,1.1006441116333008,-0.40130141377449036,-1.1045516729354858
189,1000,0,32,-0.9411078691482544,0.6508566737174988,1.2015810012817383,0.2604731023311615,-0.6508566737174988
190,1000,0,32,-2.1138105392456055,1.202637791633606,1.1779860258102417,-0.9358246326446533,-1.202637791633606
191,1000,0,32,-1.0758121013641357,0.7488515377044678,1.0670158863067627,-0.008796192705631256,-0.7488515377044678
192,1000,0,32,-1.136153221130371,0.8659349679946899,1.0877530574798584,-0.04840017110109329,-0.8659349679946899
193,1000,0,32,-1.5521910190582275,0.9752383232116699,0.9379114508628845,-0.6142796277999878,-0.9752383232116699
194,1000,0,32,-1.5372658967971802,1.0798916816711426,1.1280699968338013,-0.4091958701610565,-1.0798916816711426
